valorTotalHomologado,srp,anoCompra,sequencialCompra,dataAberturaProposta,processo,dataInclusao,dataPublicacaoPncp,dataAtualizacao,valorTotalEstimado,unidadeOrgao.codigoUnidade,unidadeOrgao.codigoIbge,modoDisputaId_4,modoDisputaId_5,situacaoCompraId_1,situacaoCompraId_2,situacaoCompraId_3,tipoInstrumentoConvocatorioCodigo_2,tipoInstrumentoConvocatorioCodigo_3,amparoLegal.codigo_18,amparoLegal.codigo_19,amparoLegal.codigo_20,amparoLegal.codigo_21,amparoLegal.codigo_22,amparoLegal.codigo_24,amparoLegal.codigo_36,amparoLegal.codigo_37,amparoLegal.codigo_38,amparoLegal.codigo_39,amparoLegal.codigo_41,amparoLegal.codigo_45,orgaoEntidade.poderId_E,orgaoEntidade.poderId_J,orgaoEntidade.poderId_L,orgaoEntidade.poderId_N,orgaoEntidade.esferaId_D,orgaoEntidade.esferaId_E,orgaoEntidade.esferaId_F,orgaoEntidade.esferaId_M,orgaoEntidade.esferaId_N
-0.05051859194490722,False,-0.8116849443131013,-0.30433625673381626,2022-12-26 00:00:00,1163,2023-01-04 15:31:59,2023-01-04 15:31:59,2023-01-04 15:31:59,-0.06220271539908366,2,-1.133917398248083,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.0031291482765091975,False,-0.8116849443131013,-0.2523267063587711,,18190/2022,2023-01-04 15:36:49,2023-01-04 15:36:49,2023-01-04 15:36:49,-0.01627271306497481,10,0.5845337532159917,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.0811092864073195,False,1.2320051111040178,-0.4887337535180674,,01300008651202240,2023-01-04 15:38:28,2023-01-04 15:38:28,2023-01-04 15:38:28,0.06537167236491588,364102,0.6757969918244833,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.05658513137432935,False,-0.8116849443131013,-0.3799865118247911,,2022.56.152431797,2023-01-04 15:44:35,2023-01-04 15:44:35,2023-01-04 15:44:35,-0.0680825657047222,389298,-0.3470585125498062,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.019025069317507175,False,-0.8116849443131013,-0.4792774716316956,,4,2023-01-04 16:01:47,2023-01-04 16:01:47,2023-01-04 16:01:47,0.010740445396925561,1,-2.324541155676408,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.05934511809523551,False,1.2320051111040178,-0.5029181763476253,,8,2023-01-04 16:05:01,2023-01-04 16:05:01,2023-01-04 16:05:01,-0.0707575610375391,0002,-0.45005669366366474,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.05432530589278228,False,-0.8116849443131013,0.06918687777787197,2023-01-04 16:09:20,2442022,2023-01-04 16:09:21,2023-01-04 16:09:21,2023-01-04 16:09:21,-0.05380945924220356,984287,-1.5934354459031703,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
-0.05448881831166973,False,-0.8116849443131013,0.07155094824946492,2023-01-04 16:32:52,2332022,2023-01-04 16:32:53,2023-01-04 16:32:53,2023-01-04 16:32:53,-0.06603242859465135,984287,-1.5934354459031703,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
-0.01241962662238703,False,1.2320051111040178,-0.5029181763476253,,5764/2022,2023-01-04 16:40:57,2023-01-04 16:40:57,2023-01-04 16:40:57,-0.025277099218941605,9,0.5874459458840935,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.05267836612119098,False,-0.8116849443131013,-0.43672420314302224,,172,2023-01-04 16:43:19,2023-01-04 16:43:19,2024-09-12 05:25:55,-0.06429610588613104,87613154000137,-0.3564045226739603,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.05101084436680264,False,-0.8116849443131013,-0.3468895252224896,2023-01-04 17:00:25,118/2022,2023-01-04 17:00:26,2023-01-04 17:00:26,2023-01-04 17:00:26,-0.04712312531864257,389177,-1.3960137001623882,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.05847895965252752,False,1.2320051111040178,-0.5029181763476253,2023-01-05 08:00:00,DE/2023.001-FMS,2023-01-04 17:34:37,2023-01-04 17:34:37,2023-06-02 14:42:47,-0.06243058178038612,14,-3.0595962347578314,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.06733555671607191,False,1.2320051111040178,-0.5029181763476253,2022-12-28 00:00:00,20120001/22/CMM,2023-01-04 17:38:09,2023-01-04 17:38:09,2023-01-04 17:38:09,0.05229915072292614,01,-2.4302895679409984,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.06704969584389105,False,1.2320051111040178,-0.5005541058760322,2022-12-28 00:00:00,2012.02/22/CMMI,2023-01-04 17:54:21,2023-01-04 17:54:21,2023-01-04 17:54:21,0.052283912530973274,01,-2.4302895679409984,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.05432530589278228,False,1.2320051111040178,-0.5029181763476253,2023-01-04 18:00:00,002-2023,2023-01-04 17:56:45,2023-01-04 17:56:45,2023-01-04 17:56:45,-0.009277667225350526,1850,-1.7876781777581314,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.13241654861591357,False,1.2320051111040178,-0.5029181763476253,2023-01-06 09:00:00,002/2023,2023-01-04 18:13:14,2023-01-04 18:13:14,2023-01-04 18:13:14,0.01304926235948115,1,-1.5504543891235818,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.020995452787812723,False,1.2320051111040178,-0.5029181763476253,,002,2023-01-05 08:01:30,2023-01-05 08:01:30,2024-09-12 05:25:54,-0.03358884028414172,001,-0.3453984069967599,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.037908887725180064,False,1.2320051111040178,-0.5029181763476253,,81/2022,2023-01-05 08:19:36,2023-01-05 08:19:36,2023-01-05 08:19:36,-0.04998144071828639,929460,-1.5657088799871894,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
-0.010461479647948165,False,1.2320051111040178,-0.5005541058760322,,003,2023-01-05 08:20:54,2023-01-05 08:20:54,2024-09-12 05:25:49,-0.02337925167572091,001,-0.3453984069967599,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.037908887725180064,False,-0.8116849443131013,0.07391501872105789,,81/2022,2023-01-05 08:27:50,2023-01-05 08:27:50,2023-01-05 08:27:50,-0.04998144071828639,929460,-1.5657088799871894,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
-0.05432530589278228,False,1.2320051111040178,-0.5029181763476253,2023-01-05 08:30:00,49/2023,2023-01-05 08:31:36,2023-01-05 08:31:36,2023-01-05 08:31:36,-0.031926492071101695,10,0.5877023849532632,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.035288496396855544,False,-0.8116849443131013,-0.43436013267142926,,179,2023-01-05 08:42:38,2023-01-05 08:42:38,2024-09-12 05:25:49,-0.047441742059475246,87613154000137,-0.3564045226739603,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.03503327815963513,False,1.2320051111040178,-0.5029181763476253,2023-01-05 09:15:56,001/2023,2023-01-05 09:16:00,2023-01-05 09:16:00,2023-01-05 09:16:00,0.024593347172259087,309,-1.5940604512458432,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.016278748396828593,False,-0.8116849443131013,0.7216703279375299,,21036002851202273,2023-01-05 09:16:33,2023-01-05 09:16:33,2023-01-05 09:16:33,-0.029017382698281656,130025,-2.1154457221067005,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.014892323166751438,False,-0.8116849443131013,0.724034398409123,,21036002852202218,2023-01-05 09:36:55,2023-01-05 09:36:55,2023-01-05 09:36:55,-0.027673651226074306,130025,-2.1154457221067005,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.01575467013116369,False,1.2320051111040178,-0.4627289783305448,,39/2023,2023-01-05 10:04:36,2023-01-05 10:04:36,2023-01-05 10:04:36,-0.023122511229484728,3,0.5874459458840935,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.05969863270716584,False,1.2320051111040178,-0.4934618944612534,2023-01-05 10:04:42,63344000006202319,2023-01-05 10:04:44,2023-01-05 10:04:44,2023-01-05 10:04:44,-0.07096858690791669,795380,-1.3956534396077245,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.05432530589278228,False,1.2320051111040178,-0.4910978239896604,2023-01-05 10:23:27,63191.008456/2022,2023-01-05 10:23:28,2023-01-05 10:23:28,2023-01-05 10:23:28,-0.0662678355721535,762600,-1.3960137001623882,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.056728061810419776,False,1.2320051111040178,-0.4887337535180674,,63105004972202239,2023-01-05 10:26:15,2023-01-05 10:26:15,2023-01-05 10:26:15,-0.06822109472247553,791800,-1.3973166598053357,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.05432530589278228,False,1.2320051111040178,-0.5029181763476253,2023-01-05 10:00:00,00008/2023,2023-01-05 10:29:31,2023-01-05 10:29:31,2023-01-05 10:29:31,-0.016965358153741488,2513802,-2.2169872877790806,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.06062529836781878,False,1.2320051111040178,-0.4863696830464745,2023-01-05 10:53:35,63344000007202355,2023-01-05 10:53:37,2023-01-05 10:53:37,2023-01-05 10:53:37,-0.07198446637144114,795380,-1.3956534396077245,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.05432530589278228,False,1.2320051111040178,-0.5029181763476253,2023-01-04 15:13:00,7798,2023-01-05 10:54:11,2023-01-05 10:54:11,2023-01-05 10:54:11,-0.0707730993756971,23,0.5769028740321955,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.00724554483591353,False,-0.8116849443131013,-0.5029181763476253,2022-08-25 10:44:20,18/2022,2023-01-05 11:06:08,2023-01-05 11:06:08,2023-01-05 11:06:08,-0.06556981093986407,13,-0.5630072023769613,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.01230733882125705,False,-0.8116849443131013,-0.5005541058760322,2022-07-28 06:09:36,15/2022,2023-01-05 11:07:01,2023-01-05 11:07:01,2023-01-05 11:07:01,-0.0676773683277937,86,-0.5630072023769613,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.022918295944537256,False,-0.8116849443131013,-0.4981900354044393,2022-08-15 10:38:14,16/2022,2023-01-05 11:07:03,2023-01-05 11:07:03,2023-01-05 11:07:03,-0.06810477652390198,13,-0.5630072023769613,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.03994088209159898,False,-0.8116849443131013,-0.4958259649328463,2022-08-17 05:38:04,17/2022,2023-01-05 11:07:05,2023-01-05 11:07:05,2023-01-05 11:07:05,-0.07009770114964071,86,-0.5630072023769613,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.003302721347560072,False,-0.8116849443131013,-0.4934618944612534,2022-08-29 04:06:44,19/2022,2023-01-05 11:07:05,2023-01-05 11:07:05,2023-01-05 11:07:05,-0.06116188685946183,86,-0.5630072023769613,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.004524863984932233,False,-0.8116849443131013,-0.4910978239896604,2022-08-30 11:16:44,20/2022,2023-01-05 11:07:06,2023-01-05 11:07:06,2023-01-05 11:07:06,-0.0638494190683854,86,-0.5630072023769613,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.037876251942272746,False,-0.8116849443131013,-0.4887337535180674,2022-09-05 11:33:43,21/2022,2023-01-05 11:07:07,2023-01-05 11:07:07,2023-01-05 11:07:07,-0.06988505910738935,86,-0.5630072023769613,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.170338375484639,False,-0.8116849443131013,-0.4863696830464745,2022-09-23 11:27:14,24/2022,2023-01-05 11:07:09,2023-01-05 11:07:09,2023-01-05 11:07:09,-0.04469194105707154,42,-0.5630072023769613,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.18892647869819917,False,-0.8116849443131013,-0.4840056125748815,2022-10-07 10:50:15,26/2022,2023-01-05 11:07:11,2023-01-05 11:07:11,2023-01-05 11:07:11,-0.013443604199907326,13,-0.5630072023769613,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.4820480026367952,False,-0.8116849443131013,-0.4816415421032885,2022-10-11 05:17:05,27/2022,2023-01-05 11:07:13,2023-01-05 11:07:13,2023-01-05 11:07:13,0.0005492349715266943,13,-0.5630072023769613,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.21778413374485664,False,-0.8116849443131013,-0.4792774716316956,2022-10-14 11:21:51,28/2022,2023-01-05 11:07:15,2023-01-05 11:07:15,2023-01-05 11:07:15,-0.03706185511189634,42,-0.5630072023769613,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.018672833201343265,False,-0.8116849443131013,-0.4769134011601026,2022-10-14 03:24:26,29/2022,2023-01-05 11:07:17,2023-01-05 11:07:17,2023-01-05 11:07:17,-0.06737837653114274,79,-0.5630072023769613,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.055902638541997555,False,-0.8116849443131013,-0.47454933068850963,2022-10-18 02:12:52,30/2022,2023-01-05 11:07:19,2023-01-05 11:07:19,2023-01-05 11:07:19,-0.07131029181837491,13,-0.5630072023769613,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.005701896126136905,False,-0.8116849443131013,-0.4721852602169167,2022-10-17 04:02:49,31/2022,2023-01-05 11:07:19,2023-01-05 11:07:19,2023-01-05 11:07:19,-0.06619857106327684,13,-0.5630072023769613,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.09174092867851252,False,-0.8116849443131013,-0.4698211897453237,2022-10-26 11:15:34,32/2022,2023-01-05 11:07:20,2023-01-05 11:07:20,2023-01-05 11:07:20,-0.05498866441765919,13,-0.5630072023769613,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.013510185849756997,False,-0.8116849443131013,-0.46745711927373074,2022-11-01 09:37:45,33/2022,2023-01-05 11:07:21,2023-01-05 11:07:21,2023-01-05 11:07:21,-0.06540967139534122,13,-0.5630072023769613,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.5853654827604154,False,-0.8116849443131013,-0.4650930488021378,2022-11-03 03:06:46,34/2022,2023-01-05 11:07:22,2023-01-05 11:07:22,2023-01-05 11:07:22,0.018821304765870118,42,-0.5630072023769613,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.12979615728758903,False,-0.8116849443131013,-0.4627289783305448,2022-11-04 04:50:14,35/2022,2023-01-05 11:07:23,2023-01-05 11:07:23,2023-01-05 11:07:23,-0.04798045832134835,13,-0.5630072023769613,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.03760602600926284,False,-0.8116849443131013,-0.4603649078589519,2022-11-07 08:23:27,36/2022,2023-01-05 11:07:25,2023-01-05 11:07:25,2023-01-05 11:07:25,-0.061294643834808774,42,-0.5630072023769613,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.05432530589278228,False,1.2320051111040178,-0.5005541058760322,2023-01-05 12:00:00,00008/2023,2023-01-05 11:12:56,2023-01-05 11:12:56,2023-01-05 11:12:56,-0.016965358153741488,2513802,-2.2169872877790806,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.056013409629967634,False,1.2320051111040178,-0.5029181763476253,,1/2023,2023-01-05 11:19:09,2023-01-05 11:19:09,2023-01-05 11:19:09,-0.06680886919361191,10,0.5933398916155779,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.05432530589278228,False,-0.8116849443131013,-0.5029181763476253,2022-10-06 08:48:26,28159,2023-01-05 11:59:13,2023-01-05 11:59:13,2023-01-05 11:59:13,0.1544181249767598,0,0.5923712371559205,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.026326075101702987,False,1.2320051111040178,-0.4910978239896604,2023-01-05 12:42:57,64448000234202301,2023-01-05 12:43:05,2023-01-05 12:43:05,2023-01-05 12:43:05,0.05560431455750297,160304,-1.3960137001623882,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.005284690061347343,False,-0.8116849443131013,-0.5005541058760322,2022-09-22 13:47:19,28158,2023-01-05 13:12:07,2023-01-05 13:12:07,2023-01-05 13:12:07,0.0010295612524167607,0,0.5923712371559205,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.04172036602092481,False,1.2320051111040178,-0.4887337535180674,2023-01-05 13:19:40,7752023,2023-01-05 13:19:41,2023-01-05 13:19:41,2023-01-05 13:19:41,-0.051890139701231096,168001,0.6757969918244833,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.05432530589278228,False,1.2320051111040178,-0.5005541058760322,2023-01-05 00:00:00,2,2023-01-05 13:30:28,2023-01-05 13:30:28,2023-01-05 13:30:28,-0.07237696525507559,5,0.5908627109716953,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.039993289918165476,False,1.2320051111040178,-0.4603649078589519,,44/2023,2023-01-05 13:52:37,2023-01-05 13:52:37,2023-01-05 13:52:37,-0.04800278458137625,3,0.5874459458840935,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.05768093138435596,False,1.2320051111040178,-0.4580008373873589,,60/2023,2023-01-05 13:52:37,2023-01-05 13:52:37,2023-01-05 13:52:37,-0.06899070053058186,3,0.5874459458840935,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.05432530589278228,False,1.2320051111040178,-0.5029181763476253,2023-01-05 14:05:41,47690709971202275,2023-01-05 14:05:42,2023-01-05 14:05:42,2023-01-05 14:05:42,0.01342236718063013,389144,-1.6019508841433738,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0971127785450565,False,1.2320051111040178,-0.4863696830464745,,770/2022,2023-01-05 14:12:54,2023-01-05 14:12:54,2023-01-05 14:12:54,0.08088235089570357,168001,0.6757969918244833,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.05432530589278228,False,1.2320051111040178,-0.4958259649328463,2023-01-05 14:30:00,9916/2022,2023-01-05 14:24:32,2023-01-05 14:24:32,2023-01-05 14:24:32,0.045463020754834556,15,0.5877023849532632,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.05432530589278228,False,1.2320051111040178,-0.5029181763476253,2023-01-06 10:00:00,Dispensa Eletrï¿½nica 023/2022,2023-01-05 14:46:08,2023-01-05 14:46:08,2023-01-05 14:46:08,-0.02707414381357712,1,-2.1272844860975613,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.006166420043430797,False,1.2320051111040178,-0.5029181763476253,2023-01-12 15:00:00,24/2023,2023-01-05 14:50:12,2023-01-05 14:50:12,2023-01-05 14:50:12,-0.013848455254291446,10,0.58733589510947,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.06762141758825277,False,1.2320051111040178,-0.5005541058760322,2023-01-09 17:00:00,6573/2022,2023-01-05 14:50:34,2023-01-05 14:50:34,2023-01-05 14:50:34,0.05229915072292614,10,0.58733589510947,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.05332837397920995,False,1.2320051111040178,-0.5005541058760322,2023-01-05 15:12:22,0401.002/2023,2023-01-05 15:12:25,2023-01-05 15:12:25,2023-01-06 12:55:48,0.048143280190326085,1732,-2.426493854431344,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.05809272184889088,False,1.2320051111040178,-0.5029181763476253,2023-01-04 14:50:00,26658,2023-01-05 15:14:30,2023-01-05 15:14:30,2023-01-05 15:14:30,0.04306388287270379,8,0.5854504969329022,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.007107529556287273,False,1.2320051111040178,-0.4863696830464745,,10,2023-01-05 15:18:21,2023-01-05 15:18:21,2023-01-05 15:18:21,-0.00635126481348094,0000,-0.45005669366366474,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.008608148326642279,False,1.2320051111040178,-0.4840056125748815,2023-01-05 15:18:26,63148039022202229,2023-01-05 15:18:27,2023-01-05 15:18:27,2023-01-05 15:18:27,-0.0113087565954803,765720,-1.3960137001623882,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.05788698942971966,False,1.2320051111040178,-0.5029181763476253,2023-01-05 15:25:23,23034029105202272,2023-01-05 15:25:24,2023-01-05 15:25:24,2023-01-05 15:25:24,-0.06934433417475883,153173,0.6757969918244833,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.012504193797073867,False,1.2320051111040178,-0.5029181763476253,2023-01-06 00:00:00,003/2022,2023-01-05 15:27:40,2023-01-05 15:27:40,2023-02-07 08:28:32,-0.07237696525507559,01,-1.5858544010324112,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.06052762923649033,False,1.2320051111040178,-0.453272696444173,,67/2023,2023-01-05 15:32:14,2023-01-05 15:32:14,2023-01-05 15:32:14,-0.07190365777775169,3,0.5874459458840935,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.038149392005641554,False,-0.8116849443131013,-0.4769134011601026,,032/2022,2023-01-05 15:35:30,2023-01-05 15:35:30,2023-01-05 15:35:30,-0.050214538878826,926917,-2.6348708433214347,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.058157366171324054,False,1.2320051111040178,-0.45090862597258,,66/2023,2023-01-05 15:43:09,2023-01-05 15:43:09,2023-01-05 15:43:09,-0.06899071576877382,3,0.5874459458840935,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.05432530589278228,False,1.2320051111040178,-0.5005541058760322,2023-01-05 15:45:00,44103008467202239,2023-01-05 15:45:01,2023-01-05 15:45:01,2023-01-05 15:45:01,-0.05841326335370903,238014,-1.3960137001623882,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.05432530589278228,False,1.2320051111040178,-0.5029181763476253,,10/2023,2023-01-05 16:13:04,2023-01-05 16:13:04,2023-01-05 16:13:04,-0.07234925945152493,83,-0.3540155902927474,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.05432530589278228,False,1.2320051111040178,-0.5029181763476253,2023-01-05 16:27:17,91016729-2022-40,2023-01-05 16:27:19,2023-01-05 16:27:19,2023-01-05 16:27:19,-0.07141880621561503,110120,0.6757969918244833,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.059472326183355996,False,1.2320051111040178,-0.5029181763476253,2023-01-05 16:35:01,01/2023,2023-01-05 16:35:03,2023-01-05 16:35:03,2023-01-05 16:35:03,-0.06550398656826162,389177,-1.3960137001623882,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.014451295362613472,False,1.2320051111040178,-0.5029181763476253,,9/2023,2023-01-05 16:40:20,2023-01-05 16:40:20,2023-01-06 08:03:51,0.0032598784382454585,4,0.5792398956706616,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.04694566454699738,False,-0.8116849443131013,-0.27833148154629367,,4289-53.2022,2023-01-05 16:41:37,2023-01-05 16:41:37,2023-01-05 16:41:37,-0.05873993786574101,070025,0.6757969918244833,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.05321666596524688,False,1.2320051111040178,-0.5029181763476253,,445,2023-01-05 16:41:52,2023-01-05 16:41:52,2024-09-12 05:25:48,-0.06481782925515972,91.987.719/0001-13,-0.3446197458555562,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.0018734169866557898,False,1.2320051111040178,-0.44854455550098704,,7/2023,2023-01-05 16:55:00,2023-01-05 16:55:00,2023-01-05 16:55:00,-0.0024669111556774245,3,0.5874459458840935,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
